"Source","DateOfIssue","Country","District","Latitude","Longitude","NewConfirmedCases","TotalConfirmedCases"
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-5-Feb.jpeg",2025-02-05,"Sierra Leone","Pujehun",7.3030143,-11.8672428,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-5-Feb.jpeg",2025-02-05,"Sierra Leone","Tonkolili",8.793275,-12.7075486,0,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-5-Feb.jpeg",2025-02-05,"Sierra Leone","Western rural",8.2784233,-13.2506895,0,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-5-Feb.jpeg",2025-02-05,"Sierra Leone","Western urban",8.4367514,-13.3187722,0,5
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-6-Feb.jpeg",2025-02-06,"Sierra Leone","Bo",7.9548108,-11.7705214,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-6-Feb.jpeg",2025-02-06,"Sierra Leone","Bonthe",7.5078495,-12.8024968,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-6-Feb.jpeg",2025-02-06,"Sierra Leone","Bombali",9.3163383,-12.8550052,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-6-Feb.jpeg",2025-02-06,"Sierra Leone","Falaba",9.8532917,-11.3408093,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-6-Feb.jpeg",2025-02-06,"Sierra Leone","Kailahun",8.2796146,-10.5829024,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-6-Feb.jpeg",2025-02-06,"Sierra Leone","Kambia",9.1184844,-12.9280168,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-6-Feb.jpeg",2025-02-06,"Sierra Leone","Karene",9.2973267,-12.1060417,0,1
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-6-Feb.jpeg",2025-02-06,"Sierra Leone","Kono",8.7088338,-11.2646682,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-6-Feb.jpeg",2025-02-06,"Sierra Leone","Kenema",7.8640153,-11.2455379,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-6-Feb.jpeg",2025-02-06,"Sierra Leone","Koinadugu",9.5168977,-11.3739298,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-6-Feb.jpeg",2025-02-06,"Sierra Leone","Moyamba",8.0377643,-12.7463207,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-6-Feb.jpeg",2025-02-06,"Sierra Leone","Port Loko",8.7672385,-13.440954,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-6-Feb.jpeg",2025-02-06,"Sierra Leone","Pujehun",7.3030143,-11.8672428,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-6-Feb.jpeg",2025-02-06,"Sierra Leone","Tonkolili",8.793275,-12.7075486,0,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-6-Feb.jpeg",2025-02-06,"Sierra Leone","Western rural",8.2784233,-13.2506895,0,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-6-Feb.jpeg",2025-02-06,"Sierra Leone","Western urban",8.4367514,-13.3187722,0,5
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-7-Feb.jpeg",2025-02-07,"Sierra Leone","Bo",7.9548108,-11.7705214,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-7-Feb.jpeg",2025-02-07,"Sierra Leone","Bonthe",7.5078495,-12.8024968,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-7-Feb.jpeg",2025-02-07,"Sierra Leone","Bombali",9.3163383,-12.8550052,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-7-Feb.jpeg",2025-02-07,"Sierra Leone","Falaba",9.8532917,-11.3408093,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-7-Feb.jpeg",2025-02-07,"Sierra Leone","Kailahun",8.2796146,-10.5829024,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-7-Feb.jpeg",2025-02-07,"Sierra Leone","Kambia",9.1184844,-12.9280168,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-7-Feb.jpeg",2025-02-07,"Sierra Leone","Karene",9.2973267,-12.1060417,0,1
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-7-Feb.jpeg",2025-02-07,"Sierra Leone","Kono",8.7088338,-11.2646682,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-7-Feb.jpeg",2025-02-07,"Sierra Leone","Kenema",7.8640153,-11.2455379,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-7-Feb.jpeg",2025-02-07,"Sierra Leone","Koinadugu",9.5168977,-11.3739298,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-7-Feb.jpeg",2025-02-07,"Sierra Leone","Moyamba",8.0377643,-12.7463207,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-7-Feb.jpeg",2025-02-07,"Sierra Leone","Port Loko",8.7672385,-13.440954,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-7-Feb.jpeg",2025-02-07,"Sierra Leone","Pujehun",7.3030143,-11.8672428,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-7-Feb.jpeg",2025-02-07,"Sierra Leone","Tonkolili",8.793275,-12.7075486,0,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-7-Feb.jpeg",2025-02-07,"Sierra Leone","Western rural",8.2784233,-13.2506895,0,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-7-Feb.jpeg",2025-02-07,"Sierra Leone","Western urban",8.4367514,-13.3187722,0,5
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-Feb.jpeg",2025-02-08,"Sierra Leone","Bo",7.9548108,-11.7705214,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-Feb.jpeg",2025-02-08,"Sierra Leone","Bonthe",7.5078495,-12.8024968,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-Feb.jpeg",2025-02-08,"Sierra Leone","Bombali",9.3163383,-12.8550052,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-Feb.jpeg",2025-02-08,"Sierra Leone","Falaba",9.8532917,-11.3408093,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-Feb.jpeg",2025-02-08,"Sierra Leone","Kailahun",8.2796146,-10.5829024,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-Feb.jpeg",2025-02-08,"Sierra Leone","Kambia",9.1184844,-12.9280168,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-Feb.jpeg",2025-02-08,"Sierra Leone","Karene",9.2973267,-12.1060417,0,1
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-Feb.jpeg",2025-02-08,"Sierra Leone","Kono",8.7088338,-11.2646682,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-Feb.jpeg",2025-02-08,"Sierra Leone","Kenema",7.8640153,-11.2455379,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-Feb.jpeg",2025-02-08,"Sierra Leone","Koinadugu",9.5168977,-11.3739298,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-Feb.jpeg",2025-02-08,"Sierra Leone","Moyamba",8.0377643,-12.7463207,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-Feb.jpeg",2025-02-08,"Sierra Leone","Port Loko",8.7672385,-13.440954,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-Feb.jpeg",2025-02-08,"Sierra Leone","Pujehun",7.3030143,-11.8672428,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-Feb.jpeg",2025-02-08,"Sierra Leone","Tonkolili",8.793275,-12.7075486,0,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-Feb.jpeg",2025-02-08,"Sierra Leone","Western rural",8.2784233,-13.2506895,0,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-Feb.jpeg",2025-02-08,"Sierra Leone","Western urban",8.4367514,-13.3187722,0,5
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-Feb.jpeg",2025-02-09,"Sierra Leone","Bo",7.9548108,-11.7705214,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-Feb.jpeg",2025-02-09,"Sierra Leone","Bonthe",7.5078495,-12.8024968,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-Feb.jpeg",2025-02-09,"Sierra Leone","Bombali",9.3163383,-12.8550052,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-Feb.jpeg",2025-02-09,"Sierra Leone","Falaba",9.8532917,-11.3408093,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-Feb.jpeg",2025-02-09,"Sierra Leone","Kailahun",8.2796146,-10.5829024,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-Feb.jpeg",2025-02-09,"Sierra Leone","Kambia",9.1184844,-12.9280168,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-Feb.jpeg",2025-02-09,"Sierra Leone","Karene",9.2973267,-12.1060417,0,1
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-Feb.jpeg",2025-02-09,"Sierra Leone","Kono",8.7088338,-11.2646682,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-Feb.jpeg",2025-02-09,"Sierra Leone","Kenema",7.8640153,-11.2455379,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-Feb.jpeg",2025-02-09,"Sierra Leone","Koinadugu",9.5168977,-11.3739298,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-Feb.jpeg",2025-02-09,"Sierra Leone","Moyamba",8.0377643,-12.7463207,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-Feb.jpeg",2025-02-09,"Sierra Leone","Port Loko",8.7672385,-13.440954,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-Feb.jpeg",2025-02-09,"Sierra Leone","Pujehun",7.3030143,-11.8672428,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-Feb.jpeg",2025-02-09,"Sierra Leone","Tonkolili",8.793275,-12.7075486,0,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-Feb.jpeg",2025-02-09,"Sierra Leone","Western rural",8.2784233,-13.2506895,0,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-Feb.jpeg",2025-02-09,"Sierra Leone","Western urban",8.4367514,-13.3187722,0,5
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-Feb.jpeg",2025-02-10,"Sierra Leone","Bo",7.9548108,-11.7705214,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-Feb.jpeg",2025-02-10,"Sierra Leone","Bonthe",7.5078495,-12.8024968,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-Feb.jpeg",2025-02-10,"Sierra Leone","Bombali",9.3163383,-12.8550052,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-Feb.jpeg",2025-02-10,"Sierra Leone","Falaba",9.8532917,-11.3408093,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-Feb.jpeg",2025-02-10,"Sierra Leone","Kailahun",8.2796146,-10.5829024,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-Feb.jpeg",2025-02-10,"Sierra Leone","Kambia",9.1184844,-12.9280168,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-Feb.jpeg",2025-02-10,"Sierra Leone","Karene",9.2973267,-12.1060417,0,1
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-Feb.jpeg",2025-02-10,"Sierra Leone","Kono",8.7088338,-11.2646682,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-Feb.jpeg",2025-02-10,"Sierra Leone","Kenema",7.8640153,-11.2455379,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-Feb.jpeg",2025-02-10,"Sierra Leone","Koinadugu",9.5168977,-11.3739298,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-Feb.jpeg",2025-02-10,"Sierra Leone","Moyamba",8.0377643,-12.7463207,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-Feb.jpeg",2025-02-10,"Sierra Leone","Port Loko",8.7672385,-13.440954,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-Feb.jpeg",2025-02-10,"Sierra Leone","Pujehun",7.3030143,-11.8672428,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-Feb.jpeg",2025-02-10,"Sierra Leone","Tonkolili",8.793275,-12.7075486,0,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-Feb.jpeg",2025-02-10,"Sierra Leone","Western rural",8.2784233,-13.2506895,0,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-Feb.jpeg",2025-02-10,"Sierra Leone","Western urban",8.4367514,-13.3187722,0,5
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-11-Feb.jpeg",2025-02-11,"Sierra Leone","Bo",7.9548108,-11.7705214,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-11-Feb.jpeg",2025-02-11,"Sierra Leone","Bonthe",7.5078495,-12.8024968,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-11-Feb.jpeg",2025-02-11,"Sierra Leone","Bombali",9.3163383,-12.8550052,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-11-Feb.jpeg",2025-02-11,"Sierra Leone","Falaba",9.8532917,-11.3408093,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-11-Feb.jpeg",2025-02-11,"Sierra Leone","Kailahun",8.2796146,-10.5829024,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-11-Feb.jpeg",2025-02-11,"Sierra Leone","Kambia",9.1184844,-12.9280168,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-11-Feb.jpeg",2025-02-11,"Sierra Leone","Karene",9.2973267,-12.1060417,0,1
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-11-Feb.jpeg",2025-02-11,"Sierra Leone","Kono",8.7088338,-11.2646682,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-11-Feb.jpeg",2025-02-11,"Sierra Leone","Kenema",7.8640153,-11.2455379,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-11-Feb.jpeg",2025-02-11,"Sierra Leone","Koinadugu",9.5168977,-11.3739298,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-11-Feb.jpeg",2025-02-11,"Sierra Leone","Moyamba",8.0377643,-12.7463207,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-11-Feb.jpeg",2025-02-11,"Sierra Leone","Port Loko",8.7672385,-13.440954,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-11-Feb.jpeg",2025-02-11,"Sierra Leone","Pujehun",7.3030143,-11.8672428,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-11-Feb.jpeg",2025-02-11,"Sierra Leone","Tonkolili",8.793275,-12.7075486,0,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-11-Feb.jpeg",2025-02-11,"Sierra Leone","Western rural",8.2784233,-13.2506895,0,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-11-Feb.jpeg",2025-02-11,"Sierra Leone","Western urban",8.4367514,-13.3187722,0,5
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-12-Feb.jpeg",2025-02-12,"Sierra Leone","Bo",7.9548108,-11.7705214,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-12-Feb.jpeg",2025-02-12,"Sierra Leone","Bonthe",7.5078495,-12.8024968,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-12-Feb.jpeg",2025-02-12,"Sierra Leone","Bombali",9.3163383,-12.8550052,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-12-Feb.jpeg",2025-02-12,"Sierra Leone","Falaba",9.8532917,-11.3408093,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-12-Feb.jpeg",2025-02-12,"Sierra Leone","Kailahun",8.2796146,-10.5829024,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-12-Feb.jpeg",2025-02-12,"Sierra Leone","Kambia",9.1184844,-12.9280168,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-12-Feb.jpeg",2025-02-12,"Sierra Leone","Karene",9.2973267,-12.1060417,0,1
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-12-Feb.jpeg",2025-02-12,"Sierra Leone","Kono",8.7088338,-11.2646682,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-12-Feb.jpeg",2025-02-12,"Sierra Leone","Kenema",7.8640153,-11.2455379,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-12-Feb.jpeg",2025-02-12,"Sierra Leone","Koinadugu",9.5168977,-11.3739298,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-12-Feb.jpeg",2025-02-12,"Sierra Leone","Moyamba",8.0377643,-12.7463207,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-12-Feb.jpeg",2025-02-12,"Sierra Leone","Port Loko",8.7672385,-13.440954,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-12-Feb.jpeg",2025-02-12,"Sierra Leone","Pujehun",7.3030143,-11.8672428,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-12-Feb.jpeg",2025-02-12,"Sierra Leone","Tonkolili",8.793275,-12.7075486,0,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-12-Feb.jpeg",2025-02-12,"Sierra Leone","Western rural",8.2784233,-13.2506895,0,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-12-Feb.jpeg",2025-02-12,"Sierra Leone","Western urban",8.4367514,-13.3187722,0,5
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-Feb.jpeg",2025-02-13,"Sierra Leone","Bo",7.9548108,-11.7705214,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-Feb.jpeg",2025-02-13,"Sierra Leone","Bonthe",7.5078495,-12.8024968,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-Feb.jpeg",2025-02-13,"Sierra Leone","Bombali",9.3163383,-12.8550052,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-Feb.jpeg",2025-02-13,"Sierra Leone","Falaba",9.8532917,-11.3408093,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-Feb.jpeg",2025-02-13,"Sierra Leone","Kailahun",8.2796146,-10.5829024,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-Feb.jpeg",2025-02-13,"Sierra Leone","Kambia",9.1184844,-12.9280168,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-Feb.jpeg",2025-02-13,"Sierra Leone","Karene",9.2973267,-12.1060417,0,1
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-Feb.jpeg",2025-02-13,"Sierra Leone","Kono",8.7088338,-11.2646682,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-Feb.jpeg",2025-02-13,"Sierra Leone","Kenema",7.8640153,-11.2455379,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-Feb.jpeg",2025-02-13,"Sierra Leone","Koinadugu",9.5168977,-11.3739298,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-Feb.jpeg",2025-02-13,"Sierra Leone","Moyamba",8.0377643,-12.7463207,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-Feb.jpeg",2025-02-13,"Sierra Leone","Port Loko",8.7672385,-13.440954,0,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-Feb.jpeg",2025-02-13,"Sierra Leone","Pujehun",7.3030143,-11.8672428,0,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-Feb.jpeg",2025-02-13,"Sierra Leone","Tonkolili",8.793275,-12.7075486,0,3
